kwhTotal,startTime,endTime,chargeTimeHrs,created_day,created_month,kwh_per_hour,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,startPeriod_Evening,startPeriod_Morning,startPeriod_Night,endPeriod_Evening,endPeriod_Morning,endPeriod_Night
6.84,9,11,2.309722222,6,9,2.961395069437055,0,0,0,0,0,1,0,1,0,0,1,0
6.85,8,12,3.1525,0,9,2.1728786677240284,0,0,0,1,0,0,0,1,0,0,0,0
6.79,9,11,2.528611111,2,9,2.6852685928896087,0,0,0,0,0,0,0,1,0,0,1,0
2.16,17,18,0.881111111,2,9,2.4514501894642438,0,0,0,0,0,0,0,0,0,1,0,0
5.7,10,12,1.762222222,3,9,3.234552333320877,0,1,0,0,0,0,0,1,0,0,0,0
3.61,13,15,1.900277778,3,9,1.8997222626049148,0,1,0,0,0,0,0,0,0,0,0,0
6.72,8,11,2.354166667,0,9,2.8545132739321044,0,0,0,0,1,0,0,1,0,0,1,0
1.11,16,18,2.533611111,0,9,0.43810985639461075,0,0,0,0,1,0,0,0,0,1,0,0
6.76,8,11,2.923611111,1,9,2.312209026216141,0,0,0,0,0,1,0,1,0,0,1,0
1.33,18,18,0.598888889,1,9,2.2207792203672025,0,0,0,0,0,1,1,0,0,1,0,0
6.67,9,11,2.091388889,2,9,3.1892681629332302,0,0,0,1,0,0,0,1,0,0,1,0
6.71,8,11,2.775833333,3,9,2.4172921047634093,0,0,0,0,0,0,0,1,0,0,1,0
6.69,10,13,3.576111111,5,9,1.8707472425623972,0,1,0,0,0,0,0,1,0,0,0,0
6.77,9,11,2.443611111,0,9,2.7704899398781624,1,0,0,0,0,0,0,1,0,0,1,0
0.75,17,18,0.956666667,0,9,0.783972125162379,1,0,0,0,0,0,0,0,0,1,0,0
6.71,9,11,2.344166667,1,9,2.8624244574671276,0,0,0,0,1,0,0,1,0,0,1,0
6.73,9,11,2.764444444,3,9,2.4344855309380202,0,0,0,0,0,1,0,1,0,0,1,0
1.81,15,15,0.596666667,5,9,3.033519551377922,0,0,0,0,0,0,0,0,0,0,0,0
5.47,9,11,1.707222222,6,9,3.2040351452266886,0,1,0,0,0,0,0,1,0,0,1,0
3.42,11,14,3.037777778,6,9,1.125822969924958,0,1,0,0,0,0,0,1,0,0,0,0
2.89,15,17,1.826666667,6,9,1.5821167880324605,0,1,0,0,0,0,0,0,0,0,0,0
6.68,9,11,2.734444444,2,9,2.4429093868253404,1,0,0,0,0,0,0,1,0,0,1,0
1.07,18,18,0.433611111,2,9,2.4676489436175912,1,0,0,0,0,0,1,0,0,1,0,0
6.71,9,11,2.617777778,3,9,2.563242784162713,0,0,0,0,1,0,0,1,0,0,1,0
6.65,9,12,3.528055556,4,9,1.8848909532307832,0,0,0,0,0,1,0,1,0,0,0,0
6.73,8,11,2.151111111,6,9,3.128615702640941,0,0,0,1,0,0,0,1,0,0,1,0
6.75,9,11,2.288611111,0,9,2.949387061679786,0,0,0,0,0,0,0,1,0,0,1,0
6.73,10,12,2.521111111,1,9,2.6694579110916465,0,1,0,0,0,0,0,1,0,0,0,0
2.06,14,15,0.701944444,1,9,2.934705185870807,0,1,0,0,0,0,0,0,0,0,0,0
6.72,8,11,2.1225,4,9,3.166077738515901,1,0,0,0,0,0,0,1,0,0,1,0
6.43,9,11,2.013611111,5,9,3.1932680371468214,0,0,0,0,1,0,0,1,0,0,1,0
1.43,16,18,2.553611111,5,9,0.5599912977508971,0,0,0,0,1,0,0,0,0,1,0,0
6.43,9,11,2.000833333,6,9,3.213660975129306,0,0,0,0,0,1,0,1,0,0,1,0
6.62,9,11,2.223611111,1,10,2.9771392880937984,0,0,0,0,0,0,0,1,0,0,1,0
0.94,17,18,0.321111111,1,10,2.927335641151327,0,0,0,0,0,0,0,0,0,1,0,0
6.2,9,11,1.909166667,2,10,3.2474901783941528,0,1,0,0,0,0,0,1,0,0,1,0
1.12,15,17,1.999166667,2,10,0.5602334305026706,0,1,0,0,0,0,0,0,0,0,0,0
7.41,13,15,2.481666667,3,3,2.985896574481411,0,1,0,0,0,0,0,0,0,0,0,0
1.54,16,17,1.0025,3,3,1.5361596009975063,0,1,0,0,0,0,0,0,0,0,0,0
3.71,12,14,1.400833333,6,3,2.6484235580365074,1,0,0,0,0,0,0,0,0,0,0,0
3.22,15,17,1.204722222,6,3,2.67281531061523,1,0,0,0,0,0,0,0,0,0,0,0
3.47,12,14,1.38,0,3,2.514492753623189,0,0,0,0,1,0,0,0,0,0,0,0
1.92,15,16,1.160833333,0,3,1.6539842072229674,0,0,0,0,1,0,0,0,0,0,0,0
4.13,12,14,1.708055556,1,3,2.417954138255208,0,0,0,0,0,1,0,0,0,0,0,0
1.11,15,16,1.098333333,1,3,1.0106221550866836,0,0,0,0,0,1,0,0,0,0,0,0
3.83,12,13,1.565,3,3,2.4472843450479234,0,0,0,1,0,0,0,0,0,0,0,0
2.53,15,16,1.161944444,3,3,2.17738465299637,0,0,0,1,0,0,0,0,0,0,0,0
3.98,12,14,1.537777778,4,3,2.588150288643331,0,0,0,0,0,0,0,0,0,0,0,0
2.39,15,16,0.974166667,4,3,2.453378955533489,0,0,0,0,0,0,0,0,0,0,0,0
4.73,13,14,1.741944444,1,3,2.715356403180445,1,0,0,0,0,0,0,0,0,0,0,0
5.5,14,17,3.343888889,2,3,1.6447914935489354,0,0,0,0,1,0,0,0,0,0,0,0
7.56,13,16,3.233888889,4,3,2.3377426558207266,0,0,0,1,0,0,0,0,0,0,0,0
0.629999999999999,13,13,0.037222222,6,3,16.925373235375336,0,0,0,0,0,0,0,0,0,0,0,0
6.82,13,15,2.712777778,2,3,2.5140282611088245,1,0,0,0,0,0,0,0,0,0,0,0
8.58,12,15,3.32,4,3,2.5843373493975905,0,0,0,0,1,0,0,0,0,0,0,0
8.51,12,16,3.569166667,5,3,2.3843100628172484,0,0,0,0,0,1,0,0,0,0,0,0
6.82,13,15,2.116111111,6,3,3.222893147977049,0,0,0,1,0,0,0,0,0,0,0,0
5.11,13,15,2.114722222,0,3,2.416393012207161,0,0,0,0,0,0,0,0,0,0,0,0
7.66,12,15,2.611388889,2,3,2.9333049674318348,0,1,0,0,0,0,0,0,0,0,0,0
6.68,13,17,3.323055556,4,3,2.0101981105729068,1,0,0,0,0,0,0,0,0,0,0,0
7.67,13,16,3.676944444,5,3,2.0859711417494564,0,0,0,0,1,0,0,0,0,0,0,0
5.31,13,14,1.841944444,6,4,2.8828231042998818,0,0,0,0,0,1,0,0,0,0,0,0
2.45,15,17,1.461388889,6,4,1.67648735969006,0,0,0,0,0,1,0,0,0,0,0,0
7.34,12,16,3.374444444,0,4,2.175172868248294,0,0,0,1,0,0,0,0,0,0,0,0
5.25,13,17,3.729166667,5,4,1.4078212289244405,1,0,0,0,0,0,0,0,0,0,0,0
5.5,13,15,2.090555556,6,4,2.630879616767286,0,0,0,0,1,0,0,0,0,0,0,0
8.98,12,15,3.219166667,1,4,2.789541806596993,0,0,0,0,0,1,0,0,0,0,0,0
6.14,12,16,3.697222222,2,4,1.6607062360126643,0,0,0,1,0,0,0,0,0,0,0,0
7.63,13,15,2.533611111,3,4,3.011511895757549,0,0,0,0,0,0,0,0,0,0,0,0
5.51,13,15,2.504444444,0,4,2.200088731535064,1,0,0,0,0,0,0,0,0,0,0,0
3.48,12,14,1.420555556,1,4,2.449745795088073,0,0,0,0,1,0,0,0,0,0,0,0
4.92,13,16,3.604444444,2,4,1.3649815044839682,0,0,0,0,0,1,0,0,0,0,0,0
3.74,13,15,2.7025,4,4,1.3839037927844589,0,0,0,1,0,0,0,0,0,0,0,0
5.42,12,14,1.985833333,5,4,2.7293327742726534,0,0,0,0,0,0,0,0,0,0,0,0
3.13,13,15,2.069444444,2,4,1.5124832218013384,1,0,0,0,0,0,0,0,0,0,0,0
3.63,9,12,2.354166667,3,4,1.5419469024365384,0,0,0,0,1,0,0,1,0,0,0,0
5.87,13,15,2.578888889,4,4,2.276174062805852,0,0,0,0,0,1,0,0,0,0,0,0
8.23,12,15,2.894166667,5,4,2.8436510218435185,0,0,0,1,0,0,0,0,0,0,0,0
5.52,13,16,2.900277778,0,4,1.9032659705466322,0,0,0,0,0,0,0,0,0,0,0,0
4.75,12,14,2.053055556,2,4,2.313624678162387,0,0,1,0,0,0,0,0,0,0,0,0
6.23,12,16,4.071388889,3,4,1.530190352690723,1,0,0,0,0,0,0,0,0,0,0,0
3.59,12,14,1.601944444,5,4,2.2410265308801183,0,0,0,0,1,0,0,0,0,0,0,0
4.19,13,16,3.071111111,6,4,1.3643270622780148,0,0,0,0,0,1,0,0,0,0,0,0
4.94,13,15,2.260277778,0,4,2.1855720779466075,0,0,0,1,0,0,0,0,0,0,0,0
8.27,12,15,2.746111111,5,5,3.0115314587502136,1,0,0,0,0,0,0,0,0,0,0,0
5.26,12,15,2.866111111,6,5,1.8352393875493405,0,0,0,0,1,0,0,0,0,0,0,0
7.39,15,18,2.806111111,0,5,2.633537913388776,0,0,0,0,0,1,0,0,0,1,0,0
6.65,12,15,2.923333333,3,5,2.2748004563597264,0,0,0,0,0,0,0,0,0,0,0,0
5.27,13,15,2.665555556,4,5,1.977073780412326,0,1,0,0,0,0,0,0,0,0,0,0
3.49,15,18,3.47,6,5,1.005763688760807,1,0,0,0,0,0,0,0,0,1,0,0
4.03,14,15,1.513888889,1,5,2.662018348428476,0,0,0,0,1,0,0,0,0,0,0,0
4.84,13,14,1.748055556,2,5,2.7687907191434826,0,0,0,0,0,1,0,0,0,0,0,0
2.8,15,18,2.745833333,2,5,1.0197268590008772,0,0,0,0,0,1,0,0,0,1,0,0
6.1,13,15,2.599722222,3,5,2.3464045305991155,0,0,0,1,0,0,0,0,0,0,0,0
4.33,13,15,2.468055556,4,5,1.7544175573655523,0,0,0,0,0,0,0,0,0,0,0,0
2.52,13,14,1.336666667,0,5,1.8852867825722477,0,0,1,0,0,0,0,0,0,0,0,0
2.52,15,17,1.485555556,0,5,1.6963350780265265,0,0,1,0,0,0,0,0,0,0,0,0
5.0,13,15,2.013611111,1,5,2.4831011175325206,1,0,0,0,0,0,0,0,0,0,0,0
5.14,14,17,2.108888889,2,5,2.437302423475379,0,0,0,0,1,0,0,0,0,0,0,0
6.49,14,17,2.808888889,4,5,2.310522151807337,0,0,0,0,0,1,0,0,0,0,0,0
6.54,12,16,3.823055556,5,5,1.7106735448131165,0,0,0,1,0,0,0,0,0,0,0,0
4.08,13,15,2.531944444,6,5,1.611409764407927,0,0,0,0,0,0,0,0,0,0,0,0
5.97,14,17,2.249722222,4,5,2.6536609460578995,0,0,0,0,1,0,0,0,0,0,0,0
3.56,13,14,1.135833333,5,5,3.1342626568259027,0,0,0,0,0,1,0,0,0,0,0,0
3.34,15,17,1.488055556,5,5,2.24453985372573,0,0,0,0,0,1,0,0,0,0,0,0
4.33,15,18,2.586666667,0,5,1.6739690719492308,0,0,0,1,0,0,0,0,0,1,0,0
5.16,14,18,3.871388889,1,5,1.3328549902753002,0,0,0,0,0,0,0,0,0,1,0,0
8.29,13,17,3.913888889,3,5,2.1180979417425663,0,0,1,0,0,0,0,0,0,0,0,0
5.83,13,15,2.703055556,4,6,2.1568184150189182,1,0,0,0,0,0,0,0,0,0,0,0
4.38,12,15,2.901111111,6,6,1.5097663730949737,0,0,0,0,0,1,0,0,0,0,0,0
5.86,12,15,2.783055556,1,6,2.105599360877437,0,0,0,1,0,0,0,0,0,0,0,0
6.47,12,15,3.208888889,6,6,2.0162742381573313,1,0,0,0,0,0,0,0,0,0,0,0
3.35,12,14,2.257777778,0,6,1.4837598423736458,0,0,0,0,1,0,0,0,0,0,0,0
2.21,15,17,1.249722222,0,6,1.768392976531388,0,0,0,0,1,0,0,0,0,0,0,0
4.31,13,14,1.727222222,1,6,2.495336121260255,0,0,0,0,0,1,0,0,0,0,0,0
4.11,15,18,2.762777778,1,6,1.4876332192650208,0,0,0,0,0,1,0,0,0,1,0,0
6.89,13,15,2.592777778,2,6,2.6573816153711265,0,0,0,1,0,0,0,0,0,0,0,0
4.5,15,18,2.511111111,5,6,1.7920353983093822,0,1,0,0,0,0,0,0,0,1,0,0
4.77,13,15,2.712777778,6,6,1.7583452793972274,0,0,1,0,0,0,0,0,0,0,0,0
4.74,13,15,2.048333333,0,6,2.31407648532369,1,0,0,0,0,0,0,0,0,0,0,0
3.39,12,14,2.073888889,2,6,1.6346102329689467,0,0,0,0,1,0,0,0,0,0,0,0
5.58,15,18,2.626944444,2,6,2.124140848408441,0,0,0,0,1,0,0,0,0,1,0,0
3.9,13,15,2.685555556,3,6,1.4522134875544537,0,0,0,0,0,1,0,0,0,0,0,0
2.99,13,14,1.5525,4,6,1.925925925925926,0,0,0,1,0,0,0,0,0,0,0,0
4.0,15,18,2.841111111,4,6,1.4078998827300704,0,0,0,1,0,0,0,0,0,1,0,0
3.17,13,15,2.091666667,2,6,1.5155378483640576,1,0,0,0,0,0,0,0,0,0,0,0
5.83,13,15,1.908611111,6,6,3.0545772087355307,0,0,0,1,0,0,0,0,0,0,0,0
4.55,13,16,3.267222222,0,6,1.392620302764334,0,0,0,0,0,0,0,0,0,0,0,0
4.43,13,15,2.452222222,4,6,1.80652469431867,1,0,0,0,0,0,0,0,0,0,0,0
2.53,13,14,1.027777778,5,6,2.461621621089379,0,0,0,0,1,0,0,0,0,0,0,0
5.47,13,14,1.711666667,6,7,3.1957156761059946,0,0,0,0,0,1,0,0,0,0,0,0
2.77,15,17,2.117222222,6,7,1.3083180269019488,0,0,0,0,0,1,0,0,0,0,0,0
7.64,13,15,2.912777778,0,7,2.6229258056362443,0,0,0,1,0,0,0,0,0,0,0,0
6.74,12,16,3.857222222,5,7,1.7473714533629483,1,0,0,0,0,0,0,0,0,0,0,0
4.3,13,15,1.995555556,6,7,2.154788418228332,0,0,0,0,1,0,0,0,0,0,0,0
4.11,13,14,1.734166667,1,7,2.3700144156905307,0,0,0,0,0,1,0,0,0,0,0,0
6.43,12,15,2.820833333,2,7,2.2794682425145605,0,0,0,1,0,0,0,0,0,0,0,0
3.79,13,14,1.670555556,3,7,2.2687063512421135,0,0,0,0,0,0,0,0,0,0,0,0
4.77,12,14,2.289166667,6,7,2.0837277026452523,0,0,1,0,0,0,0,0,0,0,0,0
6.0,12,14,2.241388889,0,7,2.6769116369970547,1,0,0,0,0,0,0,0,0,0,0,0
1.0,14,15,0.791944444,0,7,1.2627148376079775,1,0,0,0,0,0,0,0,0,0,0,0
3.22,13,14,1.711111111,1,7,1.881818181940378,0,0,0,0,1,0,0,0,0,0,0,0
2.44,17,18,0.813611111,1,7,2.998975760054486,0,0,0,0,1,0,0,0,0,1,0,0
3.19,12,14,1.518611111,2,7,2.100603621884076,0,0,0,0,0,1,0,0,0,0,0,0
3.34,17,18,1.176944444,2,7,2.8378569753458978,0,0,0,0,0,1,0,0,0,1,0,0
3.7,13,14,1.497777778,5,7,2.470326409129032,0,0,0,0,0,0,0,0,0,0,0,0
3.6,17,18,1.363055556,5,7,2.6411249227173834,0,0,0,0,0,0,0,0,0,1,0,0
4.24,13,15,2.265833333,2,7,1.8712762047622329,1,0,0,0,0,0,0,0,0,0,0,0
4.37,13,14,1.717777778,3,7,2.543984475738165,0,0,0,0,1,0,0,0,0,0,0,0
4.6,10,12,2.836666667,5,7,1.6216216214310668,0,0,0,1,0,0,0,1,0,0,0,0
3.34,17,18,1.138611111,5,7,2.9333983901374383,0,0,0,1,0,0,0,0,0,1,0,0
4.69,13,14,1.840833333,0,7,2.5477591675052533,0,0,0,0,0,0,0,0,0,0,0,0
3.39,17,18,1.216388889,0,7,2.7869376567447417,0,0,0,0,0,0,0,0,0,1,0,0
5.67,13,15,2.357777778,1,7,2.4048067858242406,0,1,0,0,0,0,0,0,0,0,0,0
6.06,13,15,1.935277778,3,7,3.131333428662973,1,0,0,0,0,0,0,0,0,0,0,0
6.0,13,15,2.239444444,5,7,2.679235922139268,0,0,0,0,1,0,0,0,0,0,0,0
6.85,13,15,2.408055556,6,7,2.8446187559636185,0,0,0,0,0,1,0,0,0,0,0,0
5.88,9,12,2.220555556,0,7,2.6479859889621244,0,0,0,1,0,0,0,1,0,0,0,0
3.73,17,18,1.380555556,0,7,2.7018108643213488,0,0,0,1,0,0,0,0,0,1,0,0
3.04,10,11,1.678611111,1,7,1.8110210161715057,0,0,0,0,0,0,0,1,0,0,1,0
2.86,15,18,2.589722222,1,7,1.1043655476652894,0,0,0,0,0,0,0,0,0,1,0,0
7.69,13,15,2.420555556,2,8,3.1769566209452456,0,1,0,0,0,0,0,0,0,0,0,0
3.74,12,14,2.081666667,3,8,1.7966373095601864,0,0,1,0,0,0,0,0,0,0,0,0
2.88,17,18,0.923055556,3,8,3.1200722223917796,0,0,1,0,0,0,0,0,0,1,0,0
3.82,11,13,2.014444444,4,8,1.8963044681514185,1,0,0,0,0,0,0,1,0,0,0,0
1.41,14,15,0.844722222,4,8,1.6691877676209634,1,0,0,0,0,0,0,0,0,0,0,0
2.86,11,12,1.14,6,8,2.5087719298245617,0,0,0,0,1,0,0,1,0,0,0,0
3.43,17,18,1.271111111,6,8,2.69842657366245,0,0,0,0,1,0,0,0,0,1,0,0
2.69,9,11,1.169722222,0,8,2.2996912851673597,0,0,0,0,0,1,0,1,0,0,1,0
1.85,15,15,0.731944444,0,8,2.5275142330337848,0,0,0,0,0,1,0,0,0,0,0,0
2.24,10,11,1.318888889,1,8,1.6983993258889305,0,0,0,1,0,0,0,1,0,0,1,0
2.27,16,18,1.611944444,1,8,1.408237119119969,0,0,0,1,0,0,0,0,0,1,0,0
4.76,10,12,2.108888889,2,8,2.2571127501445143,0,0,0,0,0,0,0,1,0,0,0,0
3.51,17,18,1.290833333,2,8,2.7191736611282566,0,0,0,0,0,0,0,0,0,1,0,0
1.2,10,11,1.745,5,9,0.6876790830945558,0,0,0,0,0,0,0,1,0,0,1,0
1.4,12,13,1.215,2,9,1.1522633744855966,1,0,0,0,0,0,0,0,0,0,0,0
2.81,9,11,1.696388889,3,9,1.6564598001207493,0,0,0,0,1,0,0,1,0,0,1,0
1.27,15,17,1.328333333,3,9,0.9560853201897328,0,0,0,0,1,0,0,0,0,0,0,0
4.57,9,12,2.006944444,4,9,2.277093426109806,0,0,0,0,0,1,0,1,0,0,0,0
2.93,17,18,1.171388889,4,9,2.5013042444864784,0,0,0,0,0,1,0,0,0,1,0,0
4.22,10,12,1.980833333,6,9,2.1304164917341883,0,0,0,1,0,0,0,1,0,0,0,0
2.71,17,18,1.075277778,6,9,2.520278997154166,0,0,0,1,0,0,0,0,0,1,0,0
3.5,10,11,1.320277778,0,9,2.6509572896863527,0,0,0,0,0,0,0,1,0,0,1,0
4.93,10,12,2.255,1,9,2.186252771618625,0,1,0,0,0,0,0,1,0,0,0,0
1.08,14,18,3.427777778,1,9,0.31507293352900667,0,1,0,0,0,0,0,0,0,1,0,0
3.51,12,14,2.438888889,2,9,1.4391799543763473,0,0,1,0,0,0,0,0,0,0,0,0
2.3,17,18,0.73,2,9,3.150684931506849,0,0,1,0,0,0,0,0,0,1,0,0
2.99,9,11,1.351388889,4,9,2.21253854041418,1,0,0,0,0,0,0,1,0,0,1,0
2.68,12,13,1.1025,5,9,2.430839002267574,0,0,0,0,1,0,0,0,0,0,0,0
5.6,10,12,2.141388889,6,9,2.6151251782272604,0,0,0,0,0,1,0,1,0,0,0,0
2.93,17,18,0.947777778,6,9,3.091441968794504,0,0,0,0,0,1,0,0,0,1,0,0
2.9,11,13,1.405555556,0,10,2.0632411060669593,0,0,0,1,0,0,0,1,0,0,0,0
0.629999999999999,12,12,0.0175,1,10,35.99999999999994,0,0,0,0,0,0,0,0,0,0,0,0
4.72,12,14,2.078333333,1,10,2.2710505216152446,0,0,0,0,0,0,0,0,0,0,0,0
2.5,15,17,1.301666667,1,10,1.9206145961791,0,0,0,0,0,0,0,0,0,0,0,0
6.08,12,15,2.995,2,10,2.030050083472454,0,1,0,0,0,0,0,0,0,0,0,0
6.55,12,15,3.151944444,4,10,2.078082312798531,0,0,1,0,0,0,0,0,0,0,0,0
6.41,16,19,2.186666667,1,3,2.93140243857753,1,0,0,0,0,0,0,0,0,1,0,0
6.49,13,18,5.386666667,2,3,1.2048267325987112,0,0,0,0,1,0,0,0,0,1,0,0
0.629999999999999,12,12,0.028888889,3,3,21.807692223816534,0,0,0,0,0,1,0,0,0,0,0,0
0.629999999999999,11,11,0.472777778,0,5,1.3325499406192458,0,0,0,0,0,1,0,1,0,0,1,0
5.96,14,18,4.888611111,0,5,1.2191601795833662,0,0,0,0,0,1,0,0,0,1,0,0
6.52,19,21,2.205833333,2,3,2.955799018202614,0,0,0,0,1,0,1,0,0,1,0,0
6.85,18,20,2.356944444,3,3,2.906305245097241,0,0,0,0,0,1,1,0,0,1,0,0
0.629999999999999,15,15,0.021388889,4,3,29.454545301534782,0,0,0,1,0,0,0,0,0,0,0,0
6.69,14,16,2.345833333,6,3,2.851865009286233,0,0,0,0,0,0,0,0,0,0,0,0
6.47,15,17,2.354722222,2,3,2.747670166591735,1,0,0,0,0,0,0,0,0,0,0,0
0.629999999999999,18,18,0.021944444,4,3,28.708861340938917,0,0,0,0,1,0,1,0,0,1,0,0
6.88,13,16,3.149722222,0,3,2.184319605057541,0,0,0,0,0,0,0,0,0,0,0,0
6.83,16,19,2.312777778,6,4,2.953158779442406,0,0,0,0,0,1,0,0,0,1,0,0
5.55,16,18,1.851388889,0,4,2.9977494371794298,0,0,0,1,0,0,0,0,0,1,0,0
6.68,12,14,2.329722222,6,4,2.86729462290376,0,0,0,0,1,0,0,0,0,0,0,0
6.84,18,21,2.670833333,6,8,2.560998440257223,0,0,0,0,1,0,1,0,0,1,0,0
6.8,13,15,2.780833333,2,8,2.445310159118407,0,0,0,0,0,0,0,0,0,0,0,0
6.75,13,16,3.141944444,2,8,2.1483511628889898,0,0,0,0,1,0,0,0,0,0,0,0
6.94,12,15,2.845,3,8,2.4393673110720564,0,0,0,0,0,1,0,0,0,0,0,0
6.83,13,15,2.625833333,5,8,2.60107902286272,0,0,0,1,0,0,0,0,0,0,0,0
6.58,12,17,4.956388889,6,8,1.3275794428890302,0,0,0,0,0,0,0,0,0,0,0,0
4.64,13,15,1.530555556,1,8,3.0315789464881076,0,0,0,0,0,0,0,0,0,0,0,0
6.86,13,15,2.406666667,4,8,2.8504155120705796,1,0,0,0,0,0,0,0,0,0,0,0
6.76,13,19,5.694999999249999,5,9,1.187006145898201,0,0,0,0,1,0,0,0,0,1,0,0
6.84,14,17,2.961666667,2,9,2.3095104105447937,1,0,0,0,0,0,0,0,0,0,0,0
6.73,13,16,2.8675,3,9,2.3469921534437663,0,0,0,0,1,0,0,0,0,0,0,0
6.83,13,18,5.653055556,4,9,1.2081961573419924,0,0,0,0,0,1,0,0,0,1,0,0
6.77,12,16,3.149722222,0,9,2.149395890441795,0,0,0,0,0,0,0,0,0,0,0,0
6.65,13,15,2.675277778,6,9,2.4857231853401958,0,0,0,0,0,1,0,0,0,0,0,0
6.68,13,16,3.253333333,0,10,2.053278688734967,0,0,0,1,0,0,0,0,0,0,0,0
6.86,11,13,2.404166667,4,3,2.853379548997798,0,0,0,1,0,0,0,1,0,0,0,0
0.629999999999999,11,11,0.025277778,6,3,24.92307670397291,0,0,0,0,0,0,0,1,0,0,1,0
6.06,16,18,1.991666667,4,3,3.0426778237585475,0,0,0,1,0,0,0,0,0,1,0,0
4.24,16,18,1.396666667,6,3,3.0357995219484963,0,0,0,0,0,0,0,0,0,1,0,0
5.86,10,13,2.522222222,5,3,2.323348017825846,0,0,0,0,0,1,0,1,0,0,0,0
6.46,10,13,2.378611111,0,4,2.7158706062228597,0,0,0,1,0,0,0,1,0,0,0,0
10.55,13,17,3.776388889,2,5,2.7936741448240183,0,0,0,0,0,1,0,0,0,0,0,0
10.55,12,15,3.218611111,6,5,3.2778113404083133,0,0,0,0,0,0,0,0,0,0,0,0
5.87,12,16,3.384166667,1,6,1.7345481406811576,0,0,0,1,0,0,0,0,0,0,0,0
6.59,12,14,2.165555556,2,6,3.043099024516552,0,0,0,1,0,0,0,0,0,0,0,0
10.55,16,1,5.694999999249999,2,7,1.8525021951517786,0,0,0,1,0,0,0,0,0,0,0,1
6.43,13,15,1.955,2,7,3.2890025575447566,1,0,0,0,0,0,0,0,0,0,0,0
6.58,19,22,3.061944444,3,7,2.14896126312604,0,0,0,0,1,0,1,0,0,1,0,0
10.55,22,1,2.766388889,4,7,3.8136359070664274,0,0,0,0,0,1,1,0,0,0,0,1
10.55,17,21,3.9375,5,7,2.6793650793650796,0,0,0,1,0,0,0,0,0,1,0,0
10.55,16,21,4.375,0,7,2.4114285714285715,0,0,0,0,0,0,0,0,0,1,0,0
6.88,20,0,4.297222222,3,7,1.6010342599405833,1,0,0,0,0,0,1,0,0,0,0,1
10.55,18,22,3.836388889,5,7,2.7499818984070674,0,0,0,0,1,0,1,0,0,1,0,0
10.55,22,0,2.558888889,6,7,4.122883195652502,0,0,0,0,0,1,1,0,0,0,0,1
10.55,16,20,3.986388889,0,7,2.6465054699283255,0,0,0,1,0,0,0,0,0,1,0,0
10.55,13,18,4.779722222,1,7,2.2072412391332477,0,0,0,0,0,0,0,0,0,1,0,0
10.55,18,22,3.609166667,4,8,2.923112444892809,1,0,0,0,0,0,1,0,0,1,0,0
10.55,12,16,3.393888889,6,8,3.1085284006184803,0,0,0,0,1,0,0,0,0,0,0,0
10.55,21,1,3.534722222,0,8,2.984675835158172,0,0,0,0,0,1,1,0,0,0,0,1
10.55,16,20,3.943888889,1,8,2.6750246512839833,0,0,0,1,0,0,0,0,0,1,0,0
10.55,17,21,3.934166667,2,8,2.6816352465425433,0,0,0,0,0,0,0,0,0,1,0,0
10.55,14,18,3.975,6,8,2.6540880503144657,1,0,0,0,0,0,0,0,0,1,0,0
10.55,17,22,4.395277778,0,8,2.4003033557530027,0,0,0,0,1,0,0,0,0,1,0,0
10.55,16,19,3.35,2,8,3.1492537313432836,0,0,0,0,0,1,0,0,0,1,0,0
10.55,13,16,3.338055556,3,8,3.1605225925724527,0,0,0,1,0,0,0,0,0,0,0,0
10.55,15,19,3.9925,4,8,2.6424546023794617,0,0,0,0,0,0,0,0,0,1,0,0
10.55,18,21,3.569722222,1,8,2.9554120303761837,1,0,0,0,0,0,1,0,0,1,0,0
10.55,16,19,3.133611111,2,8,3.366722808381056,0,0,0,0,1,0,0,0,0,1,0,0
10.55,14,17,3.055833333,3,8,3.4524134173386876,0,0,0,0,0,1,0,0,0,0,0,0
10.55,17,22,4.611388889,5,8,2.287813987054086,0,0,0,1,0,0,0,0,0,1,0,0
10.55,17,0,5.694999999249999,6,8,1.8525021951517786,0,0,0,0,0,0,0,0,0,0,0,1
7.02,20,0,3.934722222,4,8,1.7841157784276238,1,0,0,0,0,0,1,0,0,0,0,1
10.55,17,21,4.133611111,5,9,2.5522478328755396,0,0,0,0,1,0,0,0,0,1,0,0
10.55,16,20,3.584722222,6,9,2.9430453314493947,0,0,0,0,0,1,0,0,0,1,0,0
10.55,17,21,4.008333333,0,9,2.6320166322355107,0,0,0,1,0,0,0,0,0,1,0,0
10.55,17,21,3.834166667,2,9,2.7515757441641755,0,0,0,0,0,0,0,0,0,1,0,0
10.55,19,22,3.860555556,0,9,2.7327673043335428,0,0,0,0,1,0,1,0,0,1,0,0
10.55,15,20,4.421944444,1,9,2.385828255783487,0,0,0,0,0,1,0,0,0,1,0,0
9.67,12,14,1.781388889,2,9,5.428348666432038,0,0,0,1,0,0,0,0,0,0,0,0
10.55,13,16,2.9575,3,9,3.5672020287404904,0,0,0,0,0,1,0,0,0,0,0,0
6.92,12,16,3.194166667,4,9,2.166449256230999,0,0,0,1,0,0,0,0,0,0,0,0
